# modelo=quimera_pao4/3_beta_pope5.2
# epsilon=1.0
# C_k=1.5
# beta=5.2
# nu=0.0005
# eta=3.343701524882e-03
# Re_nominal=2000
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
2.898886e+00,2.517902e-01,9.693009e-03
2.908921e+00,2.503318e-01,9.726562e-03
2.918990e+00,2.488818e-01,9.760232e-03
2.929094e+00,2.474401e-01,9.794017e-03
2.939234e+00,2.460067e-01,9.827920e-03
2.949408e+00,2.445816e-01,9.861940e-03
2.959618e+00,2.431646e-01,9.896078e-03
2.969863e+00,2.417559e-01,9.930334e-03
2.980143e+00,2.403552e-01,9.964709e-03
2.990459e+00,2.389626e-01,9.999203e-03
3.000811e+00,2.375780e-01,1.003382e-02
3.011198e+00,2.362013e-01,1.006855e-02
3.021622e+00,2.348326e-01,1.010340e-02
3.032081e+00,2.334718e-01,1.013838e-02
3.042577e+00,2.321188e-01,1.017347e-02
3.053109e+00,2.307736e-01,1.020869e-02
3.063678e+00,2.294361e-01,1.024402e-02
3.074283e+00,2.281063e-01,1.027949e-02
3.084925e+00,2.267841e-01,1.031507e-02
3.095604e+00,2.254696e-01,1.035078e-02
3.106320e+00,2.241626e-01,1.038661e-02
3.117072e+00,2.228632e-01,1.042256e-02
3.127862e+00,2.215712e-01,1.045864e-02
3.138690e+00,2.202867e-01,1.049484e-02
3.149554e+00,2.190095e-01,1.053117e-02
3.160457e+00,2.177397e-01,1.056762e-02
3.171397e+00,2.164773e-01,1.060421e-02
3.182375e+00,2.152220e-01,1.064091e-02
3.193391e+00,2.139740e-01,1.067775e-02
3.204445e+00,2.127332e-01,1.071471e-02
3.215538e+00,2.114995e-01,1.075180e-02
3.226669e+00,2.102729e-01,1.078902e-02
3.237838e+00,2.090534e-01,1.082636e-02
3.249046e+00,2.078409e-01,1.086384e-02
3.260293e+00,2.066354e-01,1.090145e-02
3.271579e+00,2.054368e-01,1.093918e-02
3.282904e+00,2.042451e-01,1.097705e-02
3.294268e+00,2.030603e-01,1.101505e-02
3.305671e+00,2.018823e-01,1.105318e-02
3.317114e+00,2.007110e-01,1.109144e-02
3.328596e+00,1.995465e-01,1.112983e-02
3.340119e+00,1.983887e-01,1.116836e-02
3.351681e+00,1.972376e-01,1.120702e-02
3.363283e+00,1.960931e-01,1.124581e-02
