# modelo=pope_completo_fL_feta
# epsilon=1.0
# C_k=1.5
# beta=5.2
# nu=0.01
# eta=3.162277660168e-02
# Re_nominal=100
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
2.438897771108604e+00,3.384144459162286e-01,7.712471937011192e-02
2.447340218001076e+00,3.364730148916181e-01,7.739169298216415e-02
2.455811889123599e+00,3.345426383214725e-01,7.765959074551461e-02
2.464312885638268e+00,3.326232533523913e-01,7.792841585918968e-02
2.472843309057360e+00,3.307147974795696e-01,7.819817153328940e-02
2.481403261244544e+00,3.288172085449141e-01,7.846886098902583e-02
2.489992844416102e+00,3.269304247351709e-01,7.874048745876158e-02
2.498612161142142e+00,3.250543845800616e-01,7.901305418604831e-02
2.507261314347830e+00,3.231890269504284e-01,7.928656442566549e-02
2.515940407314613e+00,3.213342910563883e-01,7.956102144365933e-02
2.524649543681457e+00,3.194901164454949e-01,7.983642851738165e-02
2.533388827446085e+00,3.176564430009114e-01,8.011278893552917e-02
2.542158362966211e+00,3.158332109395913e-01,8.039010599818268e-02
2.550958254960799e+00,3.140203608104674e-01,8.066838301684648e-02
2.559788608511301e+00,3.122178334926501e-01,8.094762331448788e-02
2.568649529062919e+00,3.104255701936356e-01,8.122783022557696e-02
2.577541122425862e+00,3.086435124475207e-01,8.150900709612634e-02
2.586463494776611e+00,3.068716021132276e-01,8.179115728373111e-02
2.595416752659185e+00,3.051097813727379e-01,8.207428415760902e-02
2.604401002986413e+00,3.033579927293334e-01,8.235839109864054e-02
2.613416353041212e+00,3.016161790058481e-01,8.264348149940944e-02
2.622462910477869e+00,2.998842833429259e-01,8.292955876424314e-02
2.631540783323324e+00,2.981622491972895e-01,8.321662630925346e-02
2.640650079978462e+00,2.964500203400157e-01,8.350468756237733e-02
2.649790909219405e+00,2.947475408548203e-01,8.379374596341781e-02
2.658963380198814e+00,2.930547551363520e-01,8.408380496408510e-02
2.668167602447192e+00,2.913716078884932e-01,8.437486802803780e-02
2.677403685874189e+00,2.896980441226704e-01,8.466693863092423e-02
2.686671740769916e+00,2.880340091561714e-01,8.496002026042396e-02
2.695971877806264e+00,2.863794486104743e-01,8.525411641628945e-02
2.705304208038225e+00,2.847343084095797e-01,8.554923061038787e-02
2.714668842905213e+00,2.830985347783561e-01,8.584536636674299e-02
2.724065894232403e+00,2.814720742408902e-01,8.614252722157727e-02
2.733495474232059e+00,2.798548736188465e-01,8.644071672335410e-02
2.742957695504879e+00,2.782468800298361e-01,8.673993843282019e-02
2.752452671041337e+00,2.766480408857910e-01,8.704019592304804e-02
2.761980514223032e+00,2.750583038913498e-01,8.734149277947868e-02
2.771541338824045e+00,2.734776170422486e-01,8.764383259996439e-02
2.781135259012294e+00,2.719059286237211e-01,8.794721899481175e-02
2.790762389350898e+00,2.703431872089084e-01,8.825165558682471e-02
2.800422844799547e+00,2.687893416572725e-01,8.855714601134786e-02
