# modelo=pao_beta2.25_logper_amp0.02_w2
# epsilon=1.0
# C_k=1.5
# beta=2.25
# nu=0.005
# eta=1.880301546543e-02
# Re_nominal=200
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
1.914877827861082e+00,4.972346089520059e-01,3.600547741168471e-02
1.921506336263032e+00,4.942524886402355e-01,3.613011335767931e-02
1.928157789796517e+00,4.912878422975842e-01,3.625518074133703e-02
1.934832267888013e+00,4.883405718189189e-01,3.638068105611512e-02
1.941529850238938e+00,4.854105796136459e-01,3.650661580064056e-02
1.948250616826600e+00,4.824977686031310e-01,3.663298647872794e-02
1.954994647905159e+00,4.796020422181331e-01,3.675979459939744e-02
1.961762024006579e+00,4.767233043962520e-01,3.688704167689283e-02
1.968552825941592e+00,4.738614595793920e-01,3.701472923069957e-02
1.975367134800665e+00,4.710164127112371e-01,3.714285878556294e-02
1.982205031954964e+00,4.681880692347434e-01,3.727143187150626e-02
1.989066599057329e+00,4.653763350896427e-01,3.740045002384913e-02
1.995951918043249e+00,4.625811167099610e-01,3.752991478322582e-02
2.002861071131838e+00,4.598023210215517e-01,3.765982769560359e-02
2.009794140826819e+00,4.570398554396404e-01,3.779019031230123e-02
2.016751209917509e+00,4.542936278663852e-01,3.792100419000756e-02
2.023732361479806e+00,4.515635466884492e-01,3.805227089079995e-02
2.030737678877183e+00,4.488495207745873e-01,3.818399198216309e-02
2.037767245761681e+00,4.461514594732445e-01,3.831616903700760e-02
2.044821146074913e+00,4.434692726101699e-01,3.844880363368891e-02
2.051899464049058e+00,4.408028704860421e-01,3.858189735602601e-02
2.059002284207876e+00,4.381521638741067e-01,3.871545179332044e-02
2.066129691367711e+00,4.355170640178292e-01,3.884946854037525e-02
2.073281770638505e+00,4.328974826285588e-01,3.898394919751398e-02
2.080458607424816e+00,4.302933318832048e-01,3.911889537059988e-02
2.087660287426839e+00,4.277045244219263e-01,3.925430867105501e-02
2.094886896641424e+00,4.251309733458349e-01,3.939019071587948e-02
2.102138521363108e+00,4.225725922147082e-01,3.952654312767081e-02
2.109415248185143e+00,4.200292950447164e-01,3.966336753464326e-02
2.116717164000532e+00,4.175009963061614e-01,3.980066557064730e-02
2.124044356003063e+00,4.149876109212283e-01,3.993843887518908e-02
2.131396911688355e+00,4.124890542617476e-01,4.007668909345008e-02
2.138774918854899e+00,4.100052421469698e-01,4.021541787630668e-02
2.146178465605109e+00,4.075360908413536e-01,4.035462688034992e-02
2.153607640346370e+00,4.050815170523629e-01,4.049431776790525e-02
2.161062531792100e+00,4.026414379282785e-01,4.063449220705242e-02
2.168543228962803e+00,4.002157710560182e-01,4.077515187164536e-02
2.176049821187136e+00,3.978044344589716e-01,4.091629844133220e-02
2.183582398102976e+00,3.954073465948444e-01,4.105793360157528e-02
2.191141049658486e+00,3.930244263535141e-01,4.120005904367136e-02
2.198725866113195e+00,3.906555930548979e-01,4.134267646477172e-02
2.206336938039071e+00,3.883007664468313e-01,4.148578756790247e-02
2.213974356321604e+00,3.859598667029571e-01,4.162939406198491e-02
2.221638212160893e+00,3.836328144206269e-01,4.177349766185591e-02
2.229328597072734e+00,3.813195306188120e-01,4.191810008828838e-02
2.237045602889710e+00,3.790199367360274e-01,4.206320306801181e-02
2.244789321762294e+00,3.767339546282625e-01,4.220880833373295e-02
2.252559846159941e+00,3.744615065669281e-01,4.235491762415642e-02
2.260357268872200e+00,3.722025152368086e-01,4.250153268400555e-02
2.268181683009818e+00,3.699569037340289e-01,4.264865526404312e-02
2.276033182005851e+00,3.677245955640292e-01,4.279628712109236e-02
2.283911859616785e+00,3.655055146395517e-01,4.294443001805789e-02
2.291817809923647e+00,3.632995852786364e-01,4.309308572394677e-02
