# modelo=pao_beta2.25_mu0.033
# epsilon=1.0
# C_k=1.5
# beta=2.25
# nu=0.0005
# eta=3.343701524882e-03
# Re_nominal=2000
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
2.929094387615517e+00,2.402992968281880e-01,9.794017370393635e-03
2.939233690748031e+00,2.388868635699017e-01,9.827920173739062e-03
2.949408091919190e+00,2.374827084444883e-01,9.861940334449830e-03
2.959617712623766e+00,2.360867829657627e-01,9.896078258768190e-03
2.969862674777095e+00,2.346990389314940e-01,9.930334354342636e-03
2.980143100716532e+00,2.333194284217429e-01,9.964709030232770e-03
2.990459113202915e+00,2.319479037972089e-01,9.999202696914190e-03
3.000810835422026e+00,2.305844176975859e-01,1.003381576628339e-02
3.011198390986066e+00,2.292289230399294e-01,1.006854865166267e-02
3.021621903935132e+00,2.278813730170314e-01,1.010340176780508e-02
3.032081498738692e+00,2.265417210958061e-01,1.013837553089940e-02
3.042577300297080e+00,2.252099210156843e-01,1.017347035857504e-02
3.053109433942978e+00,2.238859267870177e-01,1.020868666990709e-02
3.063678025442921e+00,2.225696926894924e-01,1.024402488542131e-02
3.074283200998794e+00,2.212611732705511e-01,1.027948542709912e-02
3.084925087249342e+00,2.199603233438256e-01,1.031506871838270e-02
3.095603811271677e+00,2.186670979875783e-01,1.035077518417998e-02
3.106319500582802e+00,2.173814525431510e-01,1.038660525086975e-02
3.117072283141130e+00,2.161033426134260e-01,1.042255934630676e-02
3.127862287348012e+00,2.148327240612932e-01,1.045863789982679e-02
3.138689642049270e+00,2.135695530081282e-01,1.049484134225183e-02
3.149554476536740e+00,2.123137858322783e-01,1.053117010589517e-02
3.160456920549808e+00,2.110653791675571e-01,1.056762462456661e-02
3.171397104276967e+00,2.098242899017496e-01,1.060420533357760e-02
3.182375158357368e+00,2.085904751751239e-01,1.064091266974648e-02
3.193391213882377e+00,2.073638923789528e-01,1.067774707140364e-02
3.204445402397148e+00,2.061444991540442e-01,1.071470897839681e-02
3.215537855902187e+00,2.049322533892796e-01,1.075179883209629e-02
3.226668706854930e+00,2.037271132201611e-01,1.078901707540022e-02
3.237838088171328e+00,2.025290370273675e-01,1.082636415273984e-02
3.249046133227429e+00,2.013379834353183e-01,1.086384051008488e-02
3.260292975860975e+00,2.001539113107463e-01,1.090144659494877e-02
3.271578750372997e+00,1.989767797612786e-01,1.093918285639410e-02
3.282903591529423e+00,1.978065481340260e-01,1.097704974503789e-02
3.294267634562680e+00,1.966431760141802e-01,1.101504771305701e-02
3.305671015173317e+00,1.954866232236200e-01,1.105317721419361e-02
3.317113869531620e+00,1.943368498195248e-01,1.109143870376047e-02
3.328596334279240e+00,1.931938160929968e-01,1.112983263864650e-02
3.340118546530824e+00,1.920574825676913e-01,1.116835947732213e-02
3.351680643875655e+00,1.909278099984543e-01,1.120701967984488e-02
3.363282764379289e+00,1.898047593699693e-01,1.124581370786475e-02
3.374925046585210e+00,1.886882918954107e-01,1.128474202462979e-02
3.386607629516482e+00,1.875783690151060e-01,1.132380509499165e-02
3.398330652677406e+00,1.864749523952057e-01,1.136300338541106e-02
3.410094256055192e+00,1.853780039263603e-01,1.140233736396347e-02
3.421898580121626e+00,1.842874857224061e-01,1.144180750034461e-02
3.433743765834749e+00,1.832033601190581e-01,1.148141426587609e-02
3.445629954640539e+00,1.821255896726105e-01,1.152115813351105e-02
3.457557288474602e+00,1.810541371586448e-01,1.156103957783978e-02
3.469525909763865e+00,1.799889655707459e-01,1.160105907509543e-02
3.481535961428278e+00,1.789300381192254e-01,1.164121710315964e-02
3.493587586882522e+00,1.778773182298522e-01,1.168151414156830e-02
3.505680930037717e+00,1.768307695425909e-01,1.172195067151725e-02
3.517816135303144e+00,1.757903559103474e-01,1.176252717586801e-02
3.529993347587970e+00,1.747560413977217e-01,1.180324413915360e-02
3.542212712302976e+00,1.737277902797686e-01,1.184410204758426e-02
3.554474375362294e+00,1.727055670407647e-01,1.188510138905329e-02
3.566778483185153e+00,1.716893363729836e-01,1.192624265314290e-02
3.579125182697620e+00,1.706790631754775e-01,1.196752633112999e-02
3.591514621334361e+00,1.696747125528665e-01,1.200895291599210e-02
3.603946947040399e+00,1.686762498141347e-01,1.205052290241321e-02
3.616422308272881e+00,1.676836404714331e-01,1.209223678678971e-02
3.628940854002851e+00,1.666968502388904e-01,1.213409506723632e-02
3.641502733717028e+00,1.657158450314297e-01,1.217609824359200e-02
3.654108097419593e+00,1.647405909635926e-01,1.221824681742596e-02
3.666757095633977e+00,1.637710543483707e-01,1.226054129204363e-02
3.679449879404661e+00,1.628072016960427e-01,1.230298217249266e-02
3.692186600298979e+00,1.618489997130197e-01,1.234556996556899e-02
3.704967410408930e+00,1.608964153006962e-01,1.238830517982286e-02
3.717792462352989e+00,1.599494155543084e-01,1.243118832556490e-02
3.730661909277933e+00,1.590079677617990e-01,1.247421991487223e-02
3.743575904860672e+00,1.580720394026886e-01,1.251740046159455e-02
3.756534603310078e+00,1.571415981469540e-01,1.256073048136032e-02
3.769538159368831e+00,1.562166118539125e-01,1.260421049158286e-02
3.782586728315267e+00,1.552970485711134e-01,1.264784101146659e-02
3.795680465965228e+00,1.543828765332355e-01,1.269162256201317e-02
3.808819528673928e+00,1.534740641609914e-01,1.273555566602777e-02
3.822004073337817e+00,1.525705800600378e-01,1.277964084812530e-02
3.835234257396454e+00,1.516723930198925e-01,1.282387863473663e-02
3.848510238834389e+00,1.507794720128578e-01,1.286826955411496e-02
3.861832176183049e+00,1.498917861929500e-01,1.291281413634206e-02
3.875200228522629e+00,1.490093048948352e-01,1.295751291333462e-02
3.888614555483996e+00,1.481319976327717e-01,1.300236641885060e-02
3.902075317250589e+00,1.472598340995575e-01,1.304737518849564e-02
3.915582674560338e+00,1.463927841654857e-01,1.309253975972937e-02
3.929136788707579e+00,1.455308178773042e-01,1.313786067187193e-02
3.942737821544985e+00,1.446739054571829e-01,1.318333846611033e-02
3.956385935485490e+00,1.438220173016863e-01,1.322897368550497e-02
3.970081293504238e+00,1.429751239807520e-01,1.327476687499606e-02
3.983824059140525e+00,1.421331962366754e-01,1.332071858141021e-02
3.997614396499749e+00,1.412962049831008e-01,1.336682935346689e-02
4.011452470255374e+00,1.404641213040173e-01,1.341309974178500e-02
4.025338445650894e+00,1.396369164527615e-01,1.345953029888948e-02
4.039272488501812e+00,1.388145618510259e-01,1.350612157921786e-02
4.053254765197607e+00,1.379970290878729e-01,1.355287413912692e-02
4.067285442703736e+00,1.371842899187544e-01,1.359978853689929e-02
4.081364688563617e+00,1.363763162645379e-01,1.364686533275016e-02
4.095492670900632e+00,1.355730802105372e-01,1.369410508883395e-02
