# modelo=pao_beta2.25
# epsilon=1.0
# C_k=1.5
# beta=2.25
# nu=0.001
# eta=5.623413251903e-03
# Re_nominal=1000
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
2.742957695504879e+00,2.766776700551697e-01,1.542478465431280e-02
2.752452671041337e+00,2.750777935718223e-01,1.547817882557101e-02
2.761980514223032e+00,2.734871179146270e-01,1.553175782518102e-02
2.771541338824045e+00,2.719055902316294e-01,1.558552229294148e-02
2.781135259012294e+00,2.703331579744130e-01,1.563947287086578e-02
2.790762389350898e+00,2.687697688963566e-01,1.569361020318969e-02
2.800422844799547e+00,2.672153710509011e-01,1.574793493637904e-02
2.810116740715872e+00,2.656699127898260e-01,1.580244771913748e-02
2.819844192856827e+00,2.641333427615363e-01,1.585714920241419e-02
2.829605317380065e+00,2.626056099093591e-01,1.591204003941164e-02
2.839400230845331e+00,2.610866634698495e-01,1.596712088559346e-02
2.849229050215849e+00,2.595764529711073e-01,1.602239239869220e-02
2.859091892859722e+00,2.580749282311022e-01,1.607785523871719e-02
2.868988876551331e+00,2.565820393560095e-01,1.613351006796247e-02
2.878920119472747e+00,2.550977367385545e-01,1.618935755101462e-02
2.888885740215132e+00,2.536219710563674e-01,1.624539835476080e-02
2.898885857780167e+00,2.521546932703467e-01,1.630163314839661e-02
2.908920591581462e+00,2.506958546230332e-01,1.635806260343414e-02
2.918990061445991e+00,2.492454066369913e-01,1.641468739370997e-02
2.929094387615517e+00,2.478033011132025e-01,1.647150819539324e-02
2.939233690748031e+00,2.463694901294648e-01,1.652852568699368e-02
2.949408091919190e+00,2.449439260388042e-01,1.658574054936976e-02
2.959617712623766e+00,2.435265614678940e-01,1.664315346573679e-02
2.969862674777095e+00,2.421173493154827e-01,1.670076512167507e-02
2.980143100716532e+00,2.407162427508319e-01,1.675857620513811e-02
2.990459113202915e+00,2.393231952121630e-01,1.681658740646083e-02
3.000810835422026e+00,2.379381604051122e-01,1.687479941836781e-02
3.011198390986066e+00,2.365610923011948e-01,1.693321293598151e-02
3.021621903935132e+00,2.351919451362787e-01,1.699182865683068e-02
3.032081498738692e+00,2.338306734090660e-01,1.705064728085856e-02
3.042577300297080e+00,2.324772318795838e-01,1.710966951043134e-02
3.053109433942978e+00,2.311315755676829e-01,1.716889605034651e-02
3.063678025442921e+00,2.297936597515464e-01,1.722832760784124e-02
3.074283200998794e+00,2.284634399662056e-01,1.728796489260090e-02
3.084925087249342e+00,2.271408720020655e-01,1.734780861676748e-02
